Heaven's Gate ;-88.93464046767352;-4.957516042432631
Underworld: Evolution ;-86.50991443761829;-5.0306899757917
Victor Frankenstein ;-83.91262645343194;-4.859408681279219
Finding Forrester ;-75.24975391680236;-4.686503657205558
28 Days ;-72.39115422563692;-4.816723324616592
Unleashed ;-82.02814117851838;-3.7663846635558857
The Sweetest Thing ;-84.54169766911427;-4.882977527468651
The Firm ;-75.75116870636585;-5.0286446005344505
Charlie St. Cloud ;-91.01341635981206;-4.804294845840561
The Mechanic ;-84.36869735397214;-4.941356201649768
21 Jump Street ;-79.6214195631392;-4.980212530144283
Notting Hill ;-77.96989513519688;-3.6028904566604787
Chicken Run ;-95.0108090762027;-3.311026410607657
Along Came Polly ;-79.82402531781239;-4.701238850500784
Boomerang ;-83.53698236935405;-5.0860265071786115
The Heat ;-79.37435855169818;-4.980683571866576
Cleopatra ;-96.44794652280453;-3.1527597222842227
Here Comes the Boom ;-86.88008333769997;-4.530508515512257
High Crimes ;-82.26741150789692;-4.891430858762063
The Mirror Has Two Faces ;-80.35844732370852;-4.905087065151749
The Mothman Prophecies ;-92.85115471543344;-4.858765712510081
BrÃ¼no ;-83.90501149826454;-4.812377668171821
Licence to Kill ;-89.98237078720004;-3.426444379345156
Red Riding Hood ;-80.27969993810187;-4.704122205867814
15 Minutes ;-80.49580770820107;-5.138325562782728
Super Mario Bros. ;-97.41089692748162;-3.2764504173584537
Lord of War ;-87.60300188161179;-5.0392960653384735
Hero ;-94.35468113526653;-0.537421129299607
One for the Money ;-93.11529707309467;-4.932264887547438
The Interview ;-84.79698851031164;-4.82895849298642
The Warrior's Way ;-98.2182504750643;-3.4158168433698544
McHale's Navy             ;-96.07780031327121;-4.3069523668636425
Micmacs ;-96.96024135684772;-0.9187385841147677
8 Mile ;-83.04825459289408;-4.90617425076864
Animal Kingdom: Let's go Ape ;-110.6226804453185;-0.37773506149720654
A Knight's Tale ;-87.25586401605203;-4.711136164772992
The Medallion ;-95.18482948700458;-3.3224768057880647
The Sixth Sense ;-80.22727551844888;-4.801015829992383
Man on a Ledge ;-82.70582370538169;-4.7438358023384115
The Big Year ;-81.40075008375373;-4.429063585647274
The Karate Kid ;-87.84722827590846;-4.627427822369258
American Hustle ;-78.37979800614983;-4.951949332598083
The Proposal ;-80.90605042191422;-4.9096862763572995
Double Jeopardy ;-81.75728840867195;-4.896725408007462
Back to the Future Part II ;-89.4856428046487;-4.524946788424766
Lucy ;-85.61129596279234;-3.547991801418776
Fifty Shades of Grey ;-80.31542809589905;-4.934920718956347
Spy Kids 3-D: Game Over ;-85.55647420966622;-4.635348698412825
A Time to Kill ;-76.21312326375596;-5.048760867079458
Cheaper by the Dozen ;-84.95769443502093;-4.459345443523784
Lone Survivor ;-97.65680982086955;-5.0920614189774325
A League of Their Own ;-83.4343859018942;-4.650329522134363
The Conjuring 2 ;-87.33190374650134;-4.849471582150053
The Social Network ;-91.45523958278307;-4.68753918683233
He's Just Not That Into You ;-86.40099594711027;-4.899840546488287
Scary Movie 4 ;-76.3463235120847;-4.604426367654051
Scream 3 ;-81.79060466560456;-4.756689294108598
Back to the Future Part III ;-86.80058201059157;-4.543794368222
Get Hard ;-82.8887602823377;-4.87926191351084
Bram Stoker's Dracula ;-80.94119445136786;-4.846857008218496
Julie & Julia ;-84.56759145332074;-4.783613398720513
42 ;-88.33095026141211;-4.707644121243879
The Talented Mr. Ripley ;-77.47234890443102;-5.054609309934099
Dumb and Dumber To ;-73.14366923852025;-4.614445201412628
Eight Below ;-83.3945220784406;-4.597282073071755
The Intern ;-84.02504225353039;-4.825930291305894
Ride Along 2 ;-74.23394342394835;-4.704555391900903
The Last of the Mohicans ;-89.33956962961997;-5.114764992517042
Ray ;-81.89438257260682;-4.706844184741775
Sin City ;-83.39604486183157;-4.830442567719621
Vantage Point ;-81.94202950582458;-4.889235907678213
I Love You, Man ;-78.07398693427027;-4.914174180759468
Shallow Hal ;-81.6843683290027;-4.949816859000898
JFK ;-86.14587635484163;-3.612682809023096
Big Momma's House 2 ;-78.48939179160712;-4.661891663615887
The Mexican ;-76.62672001426847;-5.041575574290303
Unbroken ;-91.05725730973086;-4.732874230285568
17 Again ;-88.00977124133281;-4.984114240545645
The Other Woman ;-86.4419970812158;-4.6927833027057355
The Final Destination ;-90.42667550622906;-4.702246024943532
Bridge of Spies ;-79.31392173588387;-4.795898270626098
Behind Enemy Lines ;-87.28296049470377;-4.884757954650908
Get Him to the Greek ;-87.45593175960435;-4.842083136953887
Shall We Dance ;-80.67423833559717;-4.907938796237889
Small Soldiers ;-84.67642074270944;-4.8572586086439555
Spawn ;-86.31543916005748;-4.786738064459223
The Count of Monte Cristo ;-84.4335149767143;-3.6928497363882027
The Lincoln Lawyer ;-83.05888011690786;-5.052904901191676
Unknown ;-79.1769663634909;-3.397187146195018
The Prestige ;-81.35652358047072;-4.837408612148284
Horrible Bosses 2 ;-81.2251977548835;-4.888596193587246
Escape from Planet Earth ;-92.90670758547478;-4.591981236305369
Apocalypto ;-103.14500855506763;-2.4216599900114057
The Living Daylights ;-89.94789614492186;-3.2404934403430534
Predators ;-90.44715768845553;-4.981896775363712
Legal Eagles ;-83.77370940204602;-4.573248415791005
Secret Window ;-76.96027802670584;-4.630179164424654
The Lake House ;-85.56169707675478;-4.612512959446874
The Skeleton Key ;-91.2181240399106;-4.662661309697137
The Odd Life of Timothy Green ;-92.4095306820009;-4.712152981017657
Made of Honor ;-76.85434372145833;-4.705742517194069
Jersey Boys ;-93.64398913772845;-4.931124833911257
The Rainmaker ;-80.17907872659515;-4.851863251192541
Gothika ;-80.14516471972263;-4.860746316030828
Amistad ;-78.24363390871045;-4.911073395734629
Medicine Man ;-88.41836876756571;-4.817192541469321
Aliens vs. Predator: Requiem ;-90.66770949794476;-4.928289068090586
Ri¢hie Ri¢h ;-88.2299609008183;-4.445347712576336
Autumn in New York ;-80.41022654896976;-4.749380350030806
Music and Lyrics ;-81.2127219476517;-4.727131061254988
Paul ;-87.0320243863716;-4.937048811454986
The Guilt Trip ;-80.40588854011904;-4.8154591450476305
Scream 4 ;-76.98682411482613;-4.77001125471914
8MM ;-85.05136694649983;-3.443040494194375
The Doors ;-85.95939546200819;-4.939870945142233
Sex Tape ;-88.07120576283648;-4.801058231814626
Hanging Up ;-93.58987047321942;-3.4019204339659366
Final Destination 5 ;-84.00944903047711;-4.722982261351401
Mickey Blue Eyes ;-84.9458282277787;-3.4440649234372667
Pay It Forward ;-75.56605322618022;-4.68868872513134
Fever Pitch ;-96.27715657414477;-4.909664243808786
Arthur             ;-92.66751906839156;-2.9771105748195317
Drillbit Taylor ;-79.2363012913479;-4.809688108665863
A Million Ways to Die in the West ;-90.07844096560967;-4.832840301473331
The Shadow ;-95.90471680204307;-4.866332030296153
Extremely Loud & Incredibly Close ;-88.89578893380013;-4.781269556235825
Morning Glory ;-94.67960440272392;-4.8979910014470285
Get Rich or Die Tryin' ;-83.55714772916173;-4.959426215617237
The Art of War ;-83.04806711121992;-4.997404254023846
Rent ;-83.58774139870003;-4.777027471587865
Bless the Child ;-90.2657744122974;-5.06972383450733
The Out-of-Towners ;-81.00275968244057;-4.607009818984979
The Island of Dr. Moreau ;-88.53128205196776;-4.640532622050184
The Musketeer ;-87.2414582661805;-3.3036474679589123
The Other Boleyn Girl ;-83.23252843084092;-3.503992471619521
Sweet November ;-75.92400655961686;-4.774115401296592
The Reaping ;-85.229418757071;-4.81686037410653
Mean Streets ;-84.12487314026329;-5.130641434641273
Renaissance Man ;-83.4305565410859;-4.820311915460663
Colombiana ;-92.74349588161112;-3.5575546484074994
The Magic Sword: Quest for Camelot ;-103.24002189263338;-4.672344515371499
City by the Sea ;-74.13996660067367;-5.10304954808904
At First Sight ;-86.24173016661624;-4.75386655598814
Torque ;-87.02354924263811;-4.741716134507962
City Hall ;-75.77546501694172;-4.990472797977219
Showgirls ;-91.76834367699884;-2.938357126582795
Marie Antoinette ;-87.04094615129031;-4.798963164602865
Kiss of Death ;-81.54355321796436;-4.93186681416537
Get Carter ;-83.34890527653133;-5.117866948161329
The Impossible ;-85.94898697535793;-3.3748821386102623
Ishtar ;-94.08066668741321;-4.857333937582275
Fantastic Mr. Fox ;-93.02977333215753;-4.6024684295058735
Life or Something Like It ;-76.53448275064231;-4.693961472823395
Memoirs of an Invisible Man ;-83.88345877601421;-4.844335483541541
AmÃ©lie ;-94.10444641427502;-0.8182042141319917
New York Minute ;-87.30196750528502;-4.590154440103636
Alfie ;-81.7873821029061;-3.7958374095504506
Big Miracle ;-86.31733546463;-4.591527188191631
The Deep End of the Ocean ;-77.21568793774064;-4.683223075220132
Feardotcom ;-96.30213027805291;-3.5454898256178136
Cirque du Freak: The Vampire's Assistant ;-85.93144510352303;-4.7733847545202375
Victor Frankenstein ;-83.91262645343194;-4.859408681279219
Duplex ;-78.79394748993194;-4.613301566724912
Soul Men ;-80.11230495751124;-5.041739298723931
Raise the Titanic ;-91.21623794969007;-3.3978567753313467
Universal Soldier: The Return ;-78.5869473760115;-4.784637752798167
Pandorum ;-89.28919548180664;-3.6080202548215463
Impostor ;-81.82789250522201;-5.068851846692617
Extreme Ops ;-87.81323180262086;-3.3941281964307453
Just Visiting ;-94.12415335229007;-3.3213812289031175
Sunshine ;-87.0193776777841;-3.5892062048304947
A Thousand Words ;-87.93195015829176;-4.812217866387509
Delgo ;-95.06274066128921;-4.605231786295019
The Gunman ;-89.95056607385045;-5.160982743444952
Alex Rider: Operation Stormbreaker ;-93.23202893647736;-3.173840563501049
Disturbia ;-86.74389909792751;-4.817572426172379
Hackers ;-89.50281818273808;-4.984860430825627
The Hunting Party ;-100.2103183149018;-5.282629979952954
The Hudsucker Proxy ;-92.13113258444817;-3.160902355534159
The Warlords ;-107.93332492202344;-0.9811528901172075
Nomad: The Warrior ;-85.59826009369725;-0.830742352821727
Snowpiercer ;-96.12697840876747;-3.7111799952611713
A Monster in Paris ;-95.42576215315876;-0.5939121943593099
The Last Shot ;-77.57893204506516;-4.815672922511893
The Crow ;-86.34270404432759;-4.997942447354304
Baahubali: The Beginning ;-118.2458499743102;-0.47905757735519566
The Time Traveler's Wife ;-96.71349297782186;-4.846005418170132
Because I Said So ;-90.46989654402974;-4.686278890092646
The Fast and the Furious ;-81.86129984069659;-4.744176895390345
Frankenweenie ;-92.4574496561735;-4.573555517758914
Serenity ;-91.79420816220232;-4.758018702279709
Against the Ropes ;-94.95483630251937;-4.775079294526087
Superman III ;-90.31771491899713;-3.2207482771036258
Grudge Match ;-84.62692559468691;-4.640574384282536
Red Cliff ;-102.04570453133954;-0.9656683945475552
Sweet Home Alabama ;-77.93319953095434;-4.706305016574221
The Ugly Truth ;-84.17519722499655;-4.906457263615193
Sgt. Bilko ;-78.72515362750126;-4.420498656258254
Spy Kids 2: Island of Lost Dreams ;-82.37855143309143;-4.647984819867157
Star Trek: Generations ;-95.22148597504508;-4.6256332348469265
The Grandmaster ;-98.67800977118979;-0.6922330385116086
Water for Elephants ;-77.95317448681801;-4.761858638049311
3rd Rock from the Sun             ;-89.82510719689698;-4.372465726120656
Dragon Nest: Warriors' Dawn ;-66.38244808507883;-2.9726153809599984
The Hurricane ;-76.30697574170415;-4.916350793042219
Enough ;-82.16264540337596;-4.837038972116395
Heartbreakers ;-80.50124035721083;-4.766881649133403
Paul Blart: Mall Cop 2 ;-77.75934815101806;-4.545725785114632
Angel Eyes ;-81.27785998377105;-4.956768390441673
Joe Somebody ;-78.71198950056922;-4.612496374433137
The Ninth Gate ;-86.31762980153376;-3.4385491062398468
Extreme Measures ;-81.01853451799333;-5.089758171672143
Rock Star ;-88.46884253008245;-4.897107450613653
Precious ;-77.55870309054102;-4.887016097089852
White Squall ;-81.03140945797982;-4.754901370821964
The Thing ;-92.6162737497493;-4.777507375552108
Riddick ;-77.90390733566207;-4.922679685849387
Switchback ;-87.08550445590481;-4.8905562335513775
Texas Rangers ;-88.21772042754762;-4.918767928801486
City of Ember ;-88.43438260781012;-4.4865441641431705
The Master ;-90.27493080357286;-4.882310636244621
Virgin Territory ;-99.14464240380515;-3.5581396609368947
The Express ;-84.7096824448912;-4.525639463052964
The 5th Wave ;-88.38300515468086;-4.759057304237593
Creed ;-86.17842478590835;-4.681978875106614
The Town ;-84.06879677382625;-5.040350311584189
What to Expect When You're Expecting ;-79.28836646458569;-4.889428605349774
Burn After Reading ;-75.10646139884258;-5.028896351424349
Nim's Island ;-87.43435725819805;-4.571651208061143
Rush ;-90.34381786965956;-3.6681590149934657
Magnolia ;-88.55325003585799;-4.86090868022326
Cop Out ;-75.90268714587559;-4.965803980266087
How to Be Single ;-85.39073270404022;-4.9057435732354895
Dolphin Tale ;-83.3741661131639;-4.53025474127907
Twilight ;-70.00249527061223;-4.799596764514876
John Q ;-81.36183952582527;-4.851030907113291
Blue Streak ;-79.68305452705604;-4.877861391795661
We're the Millers ;-80.35179727059365;-4.890775589352991
Obitaemyy ostrov ;-103.55406763293487;-0.28488112963151935
Breakdown ;-90.29009301268393;-5.166936585678947
Never Say Never Again ;-97.65765300937602;-3.2272047136227475
Hot Tub Time Machine ;-90.11385757352402;-4.867570295438641
Dolphin Tale 2 ;-86.06970595257174;-4.529748753967029
Reindeer Games ;-96.46028670468652;-5.348810159792232
A Man Apart ;-86.30080820163896;-5.133000863764421
Aloha ;-73.95612521391497;-4.890681427740936
Ghosts of Mississippi ;-76.33068274371206;-4.708583724820366
Snow Falling on Cedars ;-86.04778340938483;-4.905762135872416
The Rite ;-86.72027735270645;-4.85086075167737
Gattaca ;-79.42410354780888;-4.818857497607762
Isn't She Great ;-82.28264607262395;-4.912420723567282
Space Chimps ;-98.41984728036286;-4.437312439122346
Head of State ;-77.7332865769659;-4.609901679433821
The Hangover ;-79.9719637578848;-4.812725869548629
Ip Man 3 ;-106.31925758035388;-0.7046427499929668
Austin Powers: The Spy Who Shagged Me ;-92.08989603145278;-4.839284277119669
Batman ;-78.97464354934195;-4.628161556297807
There Be Dragons ;-97.84716031475713;-3.309210768088169
Lethal Weapon 3 ;-77.84466519357497;-4.951879280740521
The Blind Side ;-93.24314548269513;-4.70028812296245
Rush Hour             ;-50.68397486969215;-4.445157826864489
Spy Kids ;-84.27985419276553;-4.650275627059057
Horrible Bosses ;-81.99253595300338;-4.893435331846872
True Grit ;-81.97128839323345;-4.750695097913028
The Devil Wears Prada ;-82.20924675787386;-4.904219959492893
Star Trek: The Motion Picture ;-85.95597095517789;-4.439675450153785
Identity Thief ;-81.37992323830844;-4.880104569191155
Cape Fear ;-75.70174642674665;-4.862976401471991
21 ;-85.00143785009897;-4.84876956853805
Trainwreck ;-92.29459103959402;-3.5026904476076703
Guess Who ;-81.12810694563335;-4.702467397021262
The English Patient ;-80.07452142633721;-4.973906587047536
L.A. Confidential ;-83.08291355423532;-5.064378196144024
Sky High ;-83.30985970836342;-4.586839287394261
In & Out ;-73.44644029136371;-4.628210342834232
Species ;-85.36316158164607;-4.9494805098845935
A Nightmare on Elm Street ;-81.0527431263188;-4.181990154271143
The Cell ;-80.1910010840743;-4.8760674030792766
The Man in the Iron Mask ;-84.86435430763349;-4.63448291043117
Secretariat ;-99.71778832451227;-4.577076240593134
TMNT ;-98.06963800882002;-3.3228553370925957
Radio ;-83.258479077912;-4.52522716593676
Friends with Benefits ;-79.57802669302423;-4.90947317800444
Neighbors 2: Sorority Rising ;-82.40990125661602;-4.815751762433692
Saving Mr. Banks ;-96.70345194228186;-4.861307283772813
Malcolm X ;-90.68229957684534;-4.786252846835466
This Is 40 ;-81.92427098435725;-4.8252936175961985
Old Dogs ;-84.33971839521944;-4.455415593640607
Underworld: Rise of the Lycans ;-87.64554904493237;-5.031233538101118
License to Wed ;-77.94139046056617;-4.688434546987416
The Benchwarmers ;-83.92566253709263;-4.702740103021969
Must Love Dogs ;-75.92092878202007;-4.70519214209504
Donnie Brasco ;-74.38181094474056;-4.963289704173742
Resident Evil ;-84.15262287326341;-3.552311523172486
Poltergeist ;-83.88260316251062;-4.3692431458627565
The Ladykillers ;-77.51663288550817;-4.995359128650826
Max Payne ;-92.60666947139472;-3.5741274121132323
In Time ;-78.89290994364767;-4.730428802652887
The Back-up Plan ;-87.2064669209802;-4.683039224433562
Something Borrowed ;-84.00970207682707;-4.8934439822301234
Hit the Floor             ;-62.58637876143707;-4.500988945365284
Black Knight ;-85.30970205665521;-4.707791615825095
The Bad News Bears ;-90.22837097299181;-4.6797673376070374
Street Fighter ;-97.26232371976808;-3.438907224250277
The Pianist ;-97.02577968086324;-3.5126223431666173
From Hell ;-85.95117264468739;-4.866808861294216
The Nativity Story ;-90.9593979484948;-4.56987228798972
House of Wax ;-82.55711471419143;-3.316368903944049
Closer ;-85.62340302552327;-4.965257141453115
J. Edgar ;-78.74428857321149;-4.980800052264323
Mirrors ;-82.9173104619913;-4.761357086091595
Queen of the Damned ;-86.8139311838413;-4.944925037478782
Predator 2 ;-82.24050665021878;-4.855837182840104
Untraceable ;-78.17420615657558;-5.057301232330735
Blast from the Past ;-88.58967645802979;-4.947482635366427
Flash Gordon ;-92.79610054337125;-3.172394789787419
Jersey Girl ;-78.09252378634301;-4.90637154377502
Alex Cross ;-79.26297548538888;-4.7566876224704595
Midnight in the Garden of Good and Evil ;-83.09727465172554;-5.099838836580842
Heist ;-57.24159897583164;-4.937016908300024
Nanny McPhee Returns ;-85.95431979285773;-3.2006854040981767
Hoffa ;-88.48055078832628;-4.971256601937314
The X Files: I Want to Believe ;-89.04566905259404;-4.857133246972366
Ella Enchanted ;-87.86528659958472;-4.5913747511629746
Concussion ;-93.36979030285372;-3.4026296420952065
Abduction ;-84.01629930713545;-4.682591170304673
Valiant ;-106.788981936534;-3.1120043898154357
Wonder Boys ;-80.4900313020974;-5.0183667081385375
Superhero Movie ;-93.43435582529847;-4.82312353708085
Broken City ;-86.21254163679247;-5.04756617410439
Cursed ;-75.30845031217508;-4.644533536198035
Premium Rush ;-84.1661833655401;-4.739027980149274
Hot Pursuit ;-92.73262285880301;-4.744930165769815
The Four Feathers ;-89.3689666715109;-3.5333940961937786
Parker ;-82.4879021613943;-5.017780789230322
Wimbledon ;-92.43842766988118;-3.4018990705278247
Furry Vengeance ;-89.29653088261819;-4.434377947276756
Bait ;-95.97263975524558;-3.434064404880678
Krull ;-88.94110879745463;-3.1646189633614
Lions for Lambs ;-75.430931939237;-5.006339311676385
Flight of the Intruder ;-93.2579203549422;-4.867496144340099
Walk Hard: The Dewey Cox Story ;-81.82484453405146;-4.851992018614584
The Shipping News ;-78.09732707942018;-4.886797854761798
American Outlaws ;-89.43544314434324;-4.5629239203841045
The Young Victoria ;-88.29989959287919;-3.2960626280776832
Whiteout ;-90.44224042979985;-4.953138284632659
The Tree of Life ;-79.74469747947873;-4.736771241625738
Knock Off ;-95.08892950868129;-3.580490602651778
Sabotage ;-87.47323447451218;-5.119193048059711
The Order ;-81.01239744080554;-4.891296208546362
Punisher: War Zone ;-87.08827737062515;-5.122641015947531
Zoom ;-93.15753976775159;-4.490522416748289
The Walk ;-86.90449226467948;-4.67688375996524
Warriors of Virtue ;-93.21419829569184;-4.453655857398778
A Good Year ;-81.13985681798532;-4.900642079605004
Luther             ;-72.05033966511436;-3.2283398518503224
Radio Flyer ;-81.33388371578494;-4.681576887090456
Blood In, Blood Out ;-80.83570919667233;-4.927232589196971
Smilla's Sense of Snow ;-87.65523748025564;-3.7162860628965233
Femme Fatale ;-88.43613772462977;-3.711770759819537
Lion of the Desert ;-104.23293860838045;-3.102261010138429
The Horseman on the Roof ;-96.56064305278312;-0.9917582992576801
Ride with the Devil ;-94.50733442277763;-4.990600003809676
Biutiful ;-93.22140926929222;-0.784863489670226
The Lovers ;-99.99465210121815;-3.5229302734404944
Bandidas ;-91.02272890205705;-3.39011335794104
Black Water Transit ;-47.99542971788571;-4.467120256891394
The Maze Runner ;-95.3370122636658;-4.746932532038582
Unfinished Business ;-80.75428624007709;-4.8112982339060535
The Age of Innocence ;-73.23762897360643;-4.584931394045669
The Fountain ;-80.534963376717;-4.734579166672791
Chill Factor ;-93.49152170334176;-5.249505655346937
Stolen ;-79.79579366524466;-5.122911660356507
Ponyo ;-111.45459393253135;-0.22060932839266073
The Longest Ride ;-86.7268129026891;-4.760752620281056
The Astronaut's Wife ;-78.09398748494006;-5.016635641183447
I Dreamed of Africa ;-86.10389076249565;-4.812181622261755
Playing for Keeps ;-83.41930245242462;-4.705591153889821
Mandela: Long Walk to Freedom ;-92.6553137771438;-3.4036551253381617
Reds ;-90.34007505113725;-4.595022369308108
A Few Good Men ;-74.5976495462222;-4.985913863410308
Exit Wounds ;-84.11745457254082;-5.2573681266536445
Big Momma's House ;-86.08220008042736;-4.748995668055678
Thunder and the House of Magic ;-71.18778721161837;-3.1037164609946823
The Darkest Hour ;-95.39323274923056;-4.79438793127324
Step Up Revolution ;-88.33279913469035;-4.776347514299825
Snakes on a Plane ;-89.39422091069824;-3.8051342818031664
The Watcher ;-85.85705852453633;-4.919695310349814
The Punisher ;-82.79031817204239;-5.140682181632876
Goal! The Dream Begins ;-87.61863077804452;-4.774347014754186
Safe ;-84.19826699700668;-4.937492877779233
Pushing Tin ;-83.60791263345165;-5.094457052665547
Star Wars: Episode VI - Return of the Jedi ;-92.4969440664447;-4.4971102786321
Doomsday ;-91.20564958066355;-3.591909412576825
The Reader ;-81.85087533135285;-4.959918072257541
Wanderlust ;-82.08595768107129;-4.810990275586103
Elf ;-82.74565809866459;-4.5970489754059365
Phenomenon ;-90.67158144966402;-4.656341520930111
Snow Dogs ;-91.43235138281119;-3.1470801931103387
Scrooged ;-80.21713222841507;-4.869063441871245
Nacho Libre ;-94.19897110226276;-3.0815769364090504
Bridesmaids ;-84.06268492506877;-4.905350704107491
This Is the End ;-80.42254021661655;-4.880181188770606
Stigmata ;-83.55892556186062;-4.725588986785319
Men of Honor ;-76.98885050078377;-4.913085478733184
Takers ;-83.97649343756264;-4.733859210881796
The Big Wedding ;-71.9134140187781;-4.8185551652218725
Big Mommas: Like Father, Like Son ;-82.15091088026436;-4.744835602797304
Source Code ;-86.58218826909545;-4.658057551468898
Alive ;-91.00578583822234;-5.076268524751282
The Number 23 ;-72.92796323094373;-4.836606969932902
The Young and Prodigious T.S. Spivet ;-90.28077928166086;-3.303496576350698
1941 ;-79.94866935888072;-4.528014198960702
Dreamer: Inspired by a True Story ;-90.29788401947579;-4.537596657837087
A History of Violence ;-81.02881241500428;-5.044089036131478
Transporter 2 ;-79.17571406843547;-3.366729036743974
The Quick and the Dead ;-98.25981355809613;-3.480041581534183
Laws of Attraction ;-87.25648868534412;-3.293385426300287
Bringing Out the Dead ;-78.14558910982127;-4.993199305154977
Repo Men ;-89.18955044642397;-4.979295990054482
Dragon Wars: D-War ;-101.59846247028345;-3.5129948197297365
Bogus ;-83.17477448501755;-4.496238014100452
The Incredible Burt Wonderstone ;-78.50773444440166;-4.618306369006519
Cats Don't Dance ;-96.2776519439282;-4.409487957230473
Cradle Will Rock ;-76.11181545507573;-4.884483441986568
The Good German ;-77.02739518701321;-5.0268964273908905
George and the Dragon ;-86.95792478338282;-4.696984059612663
Apocalypse Now ;-78.85799772333705;-4.872515010313178
Going the Distance ;-79.5364001056821;-4.904701835249489
Mr. Holland's Opus ;-86.46680627075288;-4.50779280400255
Criminal ;-90.5566423093051;-3.9016469893592065
Out of Africa ;-79.89538906601021;-4.603079156809424
Flight ;-74.64735022691971;-4.993060876818337
Moonraker ;-90.1885852973179;-3.2748733494518936
The Grand Budapest Hotel ;-83.59549694164697;-5.133361624300993
Hearts in Atlantis ;-81.00189101558347;-4.717548481054551
Arachnophobia ;-84.33524599532558;-4.813659715121298
Frequency ;-94.50538227157413;-4.926034110330909
Ghostbusters ;-89.73966647566981;-4.775636329683728
Vacation ;-76.63390504474141;-4.893007669109603
Get Shorty ;-83.71863278258171;-4.990351110867833
Chicago ;-88.43092517883736;-4.703455245844045
Big Daddy ;-75.96169450492177;-4.825856442502788
American Pie 2 ;-71.75932574892686;-4.831437943778494
Toy Story ;-94.80244940162046;-4.44010732988303
Speed ;-81.49904179574987;-5.007834666684691
The Vow ;-88.82872730022099;-4.760217205508506
Extraordinary Measures ;-78.48848260585913;-4.491580021604916
Remember the Titans ;-80.17620110828311;-4.515707851076891
The Hunt for Red October ;-86.2145859748743;-4.53259254362234
Lee Daniels' The Butler ;-78.40873571057125;-4.7075418594267
Dodgeball: A True Underdog Story ;-82.3683173478712;-4.645098693838744
The Addams Family ;-86.80165872568202;-4.665134692635525
Ace Ventura: When Nature Calls ;-81.08080835700511;-4.6874856346495415
The Princess Diaries ;-87.62189793431281;-4.421624497917785
The First Wives Club ;-80.11430105760356;-4.432030237851218
Se7en ;-84.11787822859087;-5.059827712822016
District 9 ;-95.5251259601908;-3.4918154192657265
The SpongeBob SquarePants Movie ;-99.02676369156886;-4.595098312481683
Mystic River ;-83.91729454406872;-5.074016848078341
Million Dollar Baby ;-79.23628319131326;-4.682650421643232
Analyze This ;-72.98944171329289;-4.904385926415528
The Notebook ;-84.30460484711665;-4.739525387865607
27 Dresses ;-75.94516131395254;-4.718376162024268
Hannah Montana: The Movie ;-93.44925216205354;-4.6027079818654935
Rugrats in Paris: The Movie ;-98.15135710743046;-3.117387376033305
The Prince of Tides ;-81.90457834109695;-4.968079728230762
Legends of the Fall ;-86.11990684187069;-4.98057439288597
Up in the Air ;-78.8875584672522;-4.959255629094046
About Schmidt ;-79.56631524621372;-5.026919119552962
Warm Bodies ;-83.57724020656936;-4.743569361230394
Looper ;-84.29270980853674;-5.173700951765555
Down to Earth ;-80.74089921183848;-4.650515435020428
Babe ;-91.45076601274653;-3.1449877811755087
Hope Springs ;-86.04492178420492;-4.901009561852486
Forgetting Sarah Marshall ;-81.8361365213572;-5.1065034447800075
Friday Night Lights             ;-79.454676258452;-4.35044169767898
Four Brothers ;-87.91196557004899;-5.172865317284723
Baby Mama ;-77.1388496596534;-4.695994316009367
Hope Floats ;-71.90186933306394;-4.764368915398564
Bride Wars ;-81.04126169245546;-4.497700333001706
Without a Paddle ;-84.93059654571523;-4.7262699971150175
13 Going on 30 ;-90.57500888895622;-4.744994864688398
Midnight in Paris ;-93.8914074341091;-3.3347888684847957
The Nut Job ;-91.68146778146615;-3.161848873209948
Blow ;-78.36680180715027;-4.960685268987917
Message in a Bottle ;-80.58115702938183;-4.768599404937407
Star Trek V: The Final Frontier ;-90.04228211185558;-4.570860543568844
Like Mike ;-95.08568274084128;-4.501329652402521
Naked Gun 33 1/3: The Final Insult ;-77.84225784368061;-4.689404263597195
A View to a Kill ;-92.8016623442403;-3.228921691385776
The Curse of the Were-Rabbit ;-107.69648967276076;-3.1138860511449513
P.S. I Love You ;-75.1577171662518;-4.7661726995638665
Racing Stripes ;-93.27336790514957;-4.721839272286594
Atonement ;-90.9708267736059;-3.687817292240966
Letters to Juliet ;-89.5971806958801;-4.708700244545778
Black Rain ;-83.39795485938862;-4.944093735897335
The Three Stooges ;-85.94562705709649;-4.407803570676114
Corpse Bride ;-94.50884802064306;-4.673660730491712
Glory Road ;-92.11098888761047;-4.525541623430375
Sicario ;-99.03592614329916;-5.153953292828848
Southpaw ;-85.04729291957139;-4.889020363025114
Drag Me to Hell ;-78.15812528016167;-4.634069867298193
The Age of Adaline ;-88.34080498970442;-4.806863174969631
Secondhand Lions ;-81.54393261077648;-4.65821546541652
Step Up 3D ;-85.72344996136066;-4.77797913298566
Blue Crush ;-92.47880200403982;-4.758232296517924
Stranger Than Fiction ;-84.99795953811865;-4.934207223282709
30 Days of Night ;-77.4307875324162;-4.7332803857356955
The Cabin in the Woods ;-91.35481910486446;-4.907554680306966
Meet the Spartans ;-84.51905076006238;-4.588316720609041
Midnight Run ;-79.54974079872635;-5.068746608484884
